AS58940,Exigent Enterprise Pty Ltd,Australia
AS15048,MetLife,NULL
AS6900,Hewlett Packard GmbH,Germany
AS41100,IGP Decaux spa,Italy
AS39663,Allianz Zagreb d.d.,NULL
AS31015,Hill and Knowlton Strategies,NULL
AS262366,Sky Brasil Servicos Ltda.,NULL
AS199576,Limited Liability Company Insurance Company Surgutneftegas,NULL
AS46749,Stanford University,NULL
AS51574,TelecomDevelopment Ltd.,NULL
AS51164,Cybercom Plenware Oy,Finland
AS48063,NETPONT SRL,NULL
AS197565,DIGISERVICE s.r.o.,NULL
AS19582,BRAVCO,Ecuador
AS30841,Istarska Kreditna Banka Umag d.d.,Croatia
AS198902,JSC Foreign Economic Association Technopromexport,NULL
AS198982,INSOFT.NET Tomasz Malarczuk,Poland
AS16178,Logosoft d.o.o.,NULL
AS42148,Beirel Telecom LLC,NULL
AS38083,Curtin University,Australia
AS40780,Vaspian LLC,NULL
AS12776,Bank Vontobel AG,NULL
AS4622,Indonesia Network Information Center,Indonesia
AS53554,National Credit Union Administration,NULL
AS57295,LLC UCOM,NULL
AS197115,KEVA,Finland
AS53498,Ford Foundation,NULL
AS32546,Smarsh Inc,NULL
AS5979,DoD Network Information Center,NULL
AS26926,Linden Lab,NULL
AS30738,NetArt Group,NULL
AS7303,Telecom Argentina S.A.,Argentina
AS42122,Nethit Networks Oy,Finland
AS35764,State Institution Arctic and Antarctic Research Institute,NULL
AS200107,Kaspersky Lab ZAO,NULL
AS15465,Siemens AG,Germany
AS5618,DP IRAN,NULL
AS262874,INTERNET LTDA,NULL
AS132675,PT. Terang Abadi Bersama,Indonesia
AS57110,Promissum Yazilim Bilgisayar Ticaret Ltd. Sti.,Turkey
AS10034,YMIR Entertainment,NULL
AS17193,Superior Consultant Company,NULL
AS38404,Gyeonggi Provincial Bucheon Office of Education,NULL
AS17957,SOUTH TOKYO CABLETELEVISION,Japan
AS6661,Entreprise des Postes et Telecommunications,Luxembourg
AS7212,Vanderbilt University,NULL
AS199263,New Systems AM LTD,Ukraine
AS21549,Iron Mountain Inc,NULL
AS47288,SiNET Telekomunikasyon Limited Sirketi,Turkey
AS43530,Limited Liability Company Irtelcom,NULL
AS18224,Singapore Network Services,Singapore
AS35383,ZXfactory BV,Netherlands
AS15547,netplus.ch SA,Switzerland
AS197012,Serutai bursa vihaskaot biysrael I.B.I LTD,Israel
AS61314,Central Bank of Ireland,NULL
AS53986,The Observatory US Inc,NULL
AS202185,Wojskowa Agencja Mieszkaniowa,Poland
AS49770,ServerConnect Sweden AB,Sweden
AS9820,Perth iX,Australia
AS29783,Basswood Partners,NULL
AS41820,PE InfoComService,Ukraine
AS58136,OOO RGTS Parus,NULL
AS11865,STERLING SAVINGS,NULL
AS22155,Mine Safety Appliances,NULL
AS28352,LTDA,NULL
AS36974,AF NET Internet Services,NULL
AS46044,Universitas Padjadjaran,Indonesia
AS3295,Societe Generale,Europe
AS60800,Netwise Hosting Ltd.,NULL
AS6685,BT Public Internet Service,Germany
AS29318,Raben Polska sp. z o.o.,Poland
AS51750,Fresenius Medical Care Polnad SA,Poland
AS34201,PADICOM SOLUTIONS SRL,Romania
AS49550,UAB Nacionalinis Telekomunikaciju Tinklas,NULL
AS198015,Skype Communications Sarl,Luxembourg
AS52406,Distrocard S.A.,Argentina
AS32528,ROSS PRODUCTS DIVISION,Europe
AS47892,FTEN Inc,NULL
AS7243,HITACHI DATA SYSTEMS,NULL
AS10955,WILLIAM PATERSON UNIVERSITY,NULL
AS197656,ATENA Uslugi Informatyczne i Finansowe Sp. z o.o.,Poland
AS57879,sfip84 Hosting und mehr UG haftungsbeschraenkt,Germany
AS21552,About Communications,NULL
AS197852,Renaissance Capital Services Ltd,NULL
AS60894,Regional Networks Ltd.,NULL
AS51835,MyLAN LLC,Armenia
AS25596,Cambrium IT Services B.V.,Netherlands
AS49219,L2CT,France
AS13595,Classic Residence Management Limited Partnership,NULL
AS39611,Primo Communications,Albania
AS9776,Kookmin Bank,NULL
AS51009,LLC Company NICOS,NULL
AS51305,TPV Displays Polska Sp. z o.o.,Poland
AS27617,Warner Bros. Advanced Digital Services,NULL
AS14969,JANE STREET,NULL
AS41513,PP SkyTeleNet,Ukraine
AS30093,Information Advisory Group,NULL
AS3289,MIDOCAR SRL,Romania
AS382,754th Electronic Systems Group,NULL
AS29432,TREX Regional Exchanges Oy,Finland
AS42040,Crosspoint Colocation Limited,NULL
AS33246,Bethany Lutheran College,NULL
AS43488,DILER HOLDING AS,Turkey
AS51114,mbk networks GmbH,Germany
AS58926,Banglanet,Bangladesh
AS42708,Portlane Networks AB,Sweden
AS3366,a2i communications,NULL
AS41681,OJSC Televison Company NTV,NULL
AS37424,Spacetel,Benin
AS4985,PHILADELPHIA GAS WORKS,NULL
AS6112,Auburn University,NULL
AS41653,Aqua Ray SAS,France
AS62703,Connectionet Solutions,NULL
AS31929,Great River Energy,NULL
AS57550,OTP Banka Srbija,Serbia
AS9264,Academic Sinica Network,Taiwan
AS38466,U Mobile Sdn Bhd,Malaysia
AS2549,Universidad de Guadalajara,Mexico
AS57717,Soulve v.o.f.,Netherlands
AS30835,STEC.COM Autonomous System,NULL
AS12524,International Data Exchange LLC,Jordan
AS34534,Linea Com Srl,Italy
AS21896,Alliant Energy,NULL
AS14755,Mile High Online,NULL
AS50260,OOO Svyaz Alians,NULL
AS9524,HYUNDAI MOTOR COMPANY,NULL
AS62640,Edgar Rental Corporation,NULL
AS262832,Infotech Informatica e Assistencia Tecnica Ltda,NULL
AS45205,YATRA ONLINE PVT LTD,NULL
AS40751,Canpar Transport L.P.,NULL
AS45887,GPLHost LLC,Israel
AS13626,Walgreens Co,NULL
AS38615,Safenet Infotech Pvt. Ltd.,India
AS30265,United Federation of Teachers Welfare Fund,NULL
AS41625,Express Teleservice Corp.,NULL
AS197310,FUH JUTRA Artur Kujawski,Poland
AS18366,ANYCAST AS,Australia
AS29449,TopneT Telecomunicazioni S.r.L.,Italy
AS47456,Pervaja Baza Ltd.,NULL
AS41875,Planet Ltd.,Ukraine
AS47265,DigiPlug SASU,France
AS9101,ODN AG,Switzerland
AS14454,Perimeter eSecurity,NULL
AS30924,OOONPK Katharsis,NULL
AS56506,Main Department of Internal Affairs of the Samara region,NULL
AS47753,Comercial Bank Finansovaya Initsiativa Ltd.,Ukraine
AS51625,Turkish Airlines Inc.,Turkey
AS23957,Spectrum Softtech Solutions P Ltd.,India
AS49221,Atlantek Computers Teoranta Ltd,Ireland
AS20972,Officine Informatiche Srl,NULL
AS61307,AS STV,Estonia
AS24991,Datatrans Internet Ltd,Hungary
AS60792,PWNY Sweden AB,Sweden
AS58251,Dade Pardazi Novin Yaran Tosei,NULL
AS262182,Media Networks Latin America SAC,Peru
AS54513,EL RIO HEALTH CENTER,NULL
AS13200,Banco BPI SA,Portugal
AS49989,Ceramika Paradyz Sp. z o.o.,Poland
AS41961,AXIT AG,Germany
AS28927,Telecom Ltd,NULL
AS11509,Tierzero,NULL
AS51099,Seceleanu Cristian PFA,Romania
AS42380,ERGO LIETUVA UADB,Lithuania
AS45362,TRUSTONASSET,NULL
AS262514,TelecomDados Ltda,NULL
AS393340,Manheim Remarketing,NULL
AS14954,The Fred Hutchinson Cancer Research Center,NULL
AS45025,Online Technologies LTD,Ukraine
AS42153,NETTEL INWESTYCJE,Poland
AS61018,Tommy Hilfiger B.V.,Netherlands
AS132384,Bharti Softbank,India
AS10265,Seneca College of Applied Arts and Technology,NULL
AS38054,Genuity Systems Ltd.,Bangladesh
AS51589,FAITH Autonomous System,Poland
AS40208,G.L. Homes of Florida Corporation,NULL
AS16692,Howard Hughes Medical Institute,NULL
AS40999,dus.net GmbH,Germany
AS42738,SARL QUALITEL NETWORKS,NULL
AS62136,U46 Ltd,NULL
AS48303,Pannone LLP,NULL
AS60311,1.FM GmbH,Switzerland
AS50622,Payvision BV,Netherlands
AS62797,CASTO Management Services inc,NULL
AS57392,ONLINESHOP SRL,NULL
AS59700,Nordjyllands Trafikselskab,Denmark
AS52575,Clara Luz Internet Ltda ME,NULL
AS6852,UB Securities Ltd.,Finland
AS14489,DENDRITE INTERNATIONAL INC,NULL
AS34497,Logicalis Guernsey Ltd,Guernsey
AS27008,BendTel,NULL
AS57737,Joint Stock Company Angarsk Electrolysis Chemical Complex,NULL
AS30603,Business Vitals,NULL
AS51168,Rustelekom TK Limited Liability Company,NULL
AS367,DoD Network Information Center,NULL
AS1824,Vertisoft,NULL
AS48474,FOFRNET spol. s r.o.,NULL
AS28768,XSALTO,France
AS197777,INSIGMA IT Engineering GmbH,Germany
AS24837,MegaLink Co.,NULL
AS59135,PT Dapur Hosting,NULL
AS53194,NOVA TELECOMUNICACOES LTDA,NULL
AS23216,S.A.,Ecuador
AS56644,Synergy Financial Servics Ltd,NULL
AS49347,TRANSCAPITALBANK,NULL
AS131729,PT Indokonten Sukses Makmur,Indonesia
AS48764,Airport Handling Systems Sp.zoo,Poland
AS18778,LarsonAllen,NULL
AS56228,Kordia Solutions Pty Ltd,Australia
AS56544,MARLENA Marek Zieba,Poland
AS12302,Vodafone Romania S.A.,Romania
AS36962,MTN Zambia,Zambia
AS31635,SLIB,NULL
AS30317,DebtXS,NULL
AS34970,DIATEM SARL,France
AS29287,Wien Energie GmbH,Austria
AS198224,PAT Segodnya Multimedia,Ukraine
AS30939,Ingenieria de Sistemas para la defensa de Espana sa,Spain
AS20547,Six Degrees Managed Data Limited,NULL
AS197338,Societe Generale Securities Services UK Limited,NULL
AS27767,SA,NULL
AS55674,Universitas Negeri Yogyakarta,Indonesia
AS58214,INTERWEB CONSULTING SRL,Romania
AS31315,VOLKSWAGEN BANK POLSKA S.A.,Poland
AS48906,ERGO Insurance Service GmbH,Austria
AS29969,Protocol,NULL
AS56600,Cyberlan Ltd.,Ukraine
AS35474,MGI METRO Group,NULL
AS3446,State of Kansas,NULL
AS2539,GlaxoSmithKline,NULL
AS30542,PREMIER DATA CORPORATION,NULL
AS42386,EPRESA ENERGIA S.A.U.,Spain
AS21362,Kapsch BusinessCom AG,Austria
AS50712,Kavkaz Internet Service Ltd.,NULL
AS59624,Federal State Institution Russian Scientific Center Kurchatovsky institute,NULL
AS32234,University of Dayton,NULL
AS36350,The Devereux Foundation,NULL
AS61139,TV TEOMAR S.R.L.,NULL
AS36951,Derivco,NULL
AS45295,PT. Cipta Informatika Cemerlang,Indonesia
AS23763,FT Interactive Data Melbourne,Australia
AS56174,Eagle Technology Group Ltd,NULL
AS34199,Europejski Fundusz Leasingowy SA,Poland
AS53167,TELECOMUNICACOES LTDA,NULL
AS58501,PT Giga Network Nusantara,Indonesia
AS58953,IP Core MPLS,Bangladesh
AS18543,ION MEDIA NETWORKS,NULL
AS27017,Global Voicecom Inc.,NULL
AS43772,Irish Stock Exchange Ltd,Ireland
AS37024,Yoprov,Zimbabwe
AS19149,TEAM Technologies LLC.,NULL
AS40722,California Institute of the Arts,NULL
AS62828,nfinanse inc.,NULL
AS28932,GFK SE,Germany
AS10647,Nicholas Applegate,NULL
AS24473,Sanity Technology Pty Ltd,Australia
AS198603,Privredno drustvo Evizo d.o.o. Pozarevac,Serbia
AS26733,AMERICAN INTERNET SERVICES NETWORK,NULL
AS47805,Ministry of Communications and Information,NULL
AS58203,Turk Traktor Ve Ziraat Makinalari A.S.,NULL
AS1547,JSCC Interdnestrcom,NULL
AS28490,POR CABLE DEL NORTE DE SONORA S.A. DE C.V.,Canada
AS131256,Catalyst Business Solutions Pvt Ltd,India
AS30454,QVT Financial LP,NULL
AS262976,TELECOM LTDA. ME,NULL
AS34123,Netorn LLC,NULL
AS56375,Imam Khomeini Relief Foundation IKRF,NULL
AS14470,Boston Scientific Corporation,NULL
AS29664,Reliance Globalcom Limited,France
AS197801,SII sp. z o.o.,Poland
AS132650,PT BITRA PERKASA TEKNIK,NULL
AS22236,The Citizens Savings Bank,NULL
AS199613,LiveNet Srl,Italy
AS57510,JSC Transstroibank,NULL
AS60620,Societe du Parc du Futuroscope,NULL
AS41703,Koel1 OOD,NULL
AS19213,Sabre Inc.,NULL
AS44395,UCOM LLC,Armenia
AS46792,The Lite Plant Commission of the City of Paragould,NULL
AS41312,Urzad Dzielnicy Bemowo m.st. Warszawy,Poland
AS12903,Garanti Bilisim Teknolojisi ve Ticaret T.A.S.,Turkey
AS55458,Thomson Reuters,NULL
AS53920,Unified Networks LLC,NULL
AS49217,Empir AB,NULL
AS262346,Telecomiunicacoes Ltda,NULL
AS4884,Tarrant County Hospital District,NULL
AS11312,York Telecom Corporation,NULL
AS18340,Korea University,NULL
AS197806,Monotek d.o.o.,Slovenia
AS20524,MVH Bit Conection Soft Computers S.R.L.,NULL
AS26046,Utah State University,NULL
AS50277,WebTV,NULL
AS197541,Videoplaza AB,Sweden
AS3097,Credit Suisse Group,NULL
AS60677,DIRECT LINE GROUP SERVICES LIMITED,NULL
AS3382,University of Indonesia,Indonesia
AS23302,South Texas College,NULL
AS16597,South Plains College,NULL
AS133141,NetZone Limited,Afghanistan
AS199409,FarmaProm Polska Sp. z o.o.,Poland
AS44867,Agentia Nationala de Presa Agerpres,Romania
AS21061,Telegrupa Baltija SIA,Latvia
AS16504,Granite Telecommunications LLC,NULL
AS20769,Quanza Engineering B.V.,Netherlands
AS21391,TDA AS Maintainer,Algeria
AS7091,ViaNet Communications,NULL
AS30831,OAO Magnitogorsk Iron and Steel works,NULL
AS43580,TOV Smarty Media,Ukraine
AS200147,Hosting Techniques Limited,NULL
AS57774,FOP Solomko Yuriy Vladimirovich,Ukraine
AS20007,ALOGIENT INC.,Canada
AS13782,The First American Financial Corporation,NULL
AS29988,INTERNETWORKING ATLANTIC INCORPORATED,Canada
AS1286,Altay Corporation,NULL
AS13576,SOUTH DAKOTA NETWORK,NULL
AS56903,OOO TELEMARKET,NULL
AS36523,Farm Credit Bank of Texas,NULL
AS59411,KORSA Ltd,NULL
AS23000,Wescom Credit Union,NULL
AS41867,Geonic.NET Ltd,Ukraine
AS12357,VODAFONE ESPANA S.A.U.,Spain
AS18605,SOUTHPOLE,NULL
AS56751,Ministry of Internal Affairs of Ukraine,Ukraine
AS2736,KwShells Internet Services,NULL
AS10162,SNUH,NULL
AS51316,MBU Elektronnyj Ekaterinburg,NULL
AS62196,Rayan Ravesh Sena,NULL
AS49058,Private Limited Company PrimeLink Telecom,NULL
AS31156,The Energy Saving Trust Ltd,NULL
AS30096,Serengeti Asset Management LP,NULL
AS6405,American Information Network,NULL
AS40989,EGIS Pharmaceuticals Plc.,Hungary
AS24274,Actelion Pharmaceuticals Japan Ltd.,Japan
AS29987,N.E.W Customer Service Companies LLC,NULL
AS26677,ORANO,Canada
AS40083,Liberty International Underwriters,NULL
AS30731,Uslugi informatyczne Wieslaw Mazur,Poland
AS49947,NetSistem Ltd.,NULL
AS57672,Daniel James Austin,NULL
AS49345,Continental Ltd.,NULL
AS10209,Japan HUB and Data Center,NULL
AS50649,PE Kuznetsova Viktoria Viktorovna,Ukraine
AS1642,Colorcon Inc,NULL
AS15106,Lennox International Inc.,NULL
AS51338,Melonite UK Limited,NULL
AS22502,Covance Central Laboratory Services Inc.,NULL
AS50972,Jamie Oliver Ltd,NULL
AS133142,Trivago Hong Kong Limited,NULL
AS57404,F.H.U.COMAX RYSZARD TECZA,Poland
AS46391,Onlive,NULL
AS46618,Dery Telecom Inc.,Canada
AS55505,Locked bag No 1,Australia
AS7733,Frazier Mountain Internet Service,NULL
AS11278,Nintendo Of America inc.,NULL
AS2642,State of California,NULL
AS40779,Accenture LLP,NULL
AS46550,Logitech Inc,NULL
AS58820,PT Apik Media Inovasi,Indonesia
AS31318,Data Technology,NULL
AS40420,Tower Group Companies,NULL
AS22810,Brooks Automation Inc.,NULL
AS1633,353233 Alberta LTD,NULL
AS20071,SYSTEMS SOLUTIONS INC,NULL
AS23479,Technology Specialists,NULL
AS27898,Redynet SRL,Argentina
AS24314,University Pendidikan Sultan Idris,Malaysia
AS37306,APTICS,Zimbabwe
AS34762,Combell group NV,Netherlands
AS20895,Yuzhniy TELECOM ltd.,NULL
AS56266,Netnod anycast AS for APNIC,Nepal
AS47112,BinckBank N.V.,Netherlands
AS56560,Komserviss SIA,NULL
AS50943,Hamburger Hafen und Logistik AG,Germany
AS56270,ROJAN AUSTRALIA,Australia
AS197236,Biovet JSC,NULL
AS13169,AMRO Bank N.V.,NULL
AS60438,fannavaran osool,NULL
AS9292,Temasek Polytechnic Singapore,Singapore
AS44683,Aiqu Finland Oy,Finland
AS6527,Commonwealth of Massachusetts,NULL
AS48607,DectTeleCom Ltd.,NULL
AS52227,Banco Itau Paraguay S.A.,Paraguay
AS53586,Wittenberg Telephone Company,NULL
AS197848,Netpol Piotr Pruba,Poland
AS57099,Boundless Communications Limited,NULL
AS33760,Clarium Capital Management,NULL
AS12181,Internap Network Services Corporation,NULL
AS262707,INTERNET LTDA,NULL
AS3464,Alabama Supercomputer Network,NULL
AS19449,Concurrent Technologies Corp.,NULL
AS17813,Mahanagar Telephone Nigam Ltd.,India
AS20171,VMC Consulting,NULL
AS49169,SC ETA2U SRL,Romania
AS47932,S.C. NordLinks S.R.L.,NULL
AS60734,PDQ Computers Ltd,NULL
AS34060,SC Telecomunicatii CFR SA,Romania
AS198165,travelwindow AG,Switzerland
AS132471,MTNAFGHANISTAN,Afghanistan
AS22990,The University at Albany,NULL
AS20994,Actimage Consulting SAS,France
AS31026,Autostrada Wielkopolska SA,Poland
AS51739,Is Yatirim Menkul Degerler A.S.,Turkey
AS44621,NTC Kompleksniye Sistemi Ltd.,NULL
AS44487,Jamer Ltd,Ukraine
AS38808,DSL Service Provider Servers,NULL
AS60324,VSIA Latvijas Televizija,NULL
AS9201,FMV,Sweden
AS10063,Korea Meteorological Administration,NULL
AS132018,Event Zero,Australia
AS3756,NYSERNet,NULL
AS10717,Scholastic Inc.,NULL
AS50229,Stratos Global Limited,NULL
AS54807,F12 Networks Inc.,Canada
AS199673,ABC Domain LLC,Armenia
AS50478,BVOX AS,Spain
AS30098,Farm Bureau Insurance,NULL
AS8244,TELECOM ITALIA SPARKLE S.p.A.,Italy
AS44113,JSC Svyaztransneft,NULL
AS49942,Notenstein Private Bank Ltd,Switzerland
AS12368,vwd information solutions AG,Switzerland
AS48179,Pays Voironnais Network,France
AS47415,JSC Poltava Ore Mining and Processing Plant,Ukraine
AS36312,Chula Vista INC,NULL
AS50032,Fotolia LLC,France
AS202208,teutel GmbH,Germany
AS29712,FiservGALAXY 2000 Division,NULL
AS23409,Focus on the Family,NULL
AS60799,Baader Bank AG,Europe
AS24693,CNSYS PLC,NULL
AS27666,TECNOLOGICO DE TELEFONOS DE MEXICO,NULL
AS200005,Asavie Technologies Ltd.,NULL
AS15776,International Business Machines of Belgium Ltd,Belgium
AS24187,KIRZ Service Provider,Thailand
AS47172,Mart Jaco van Santen trading as Greenhost VOF,Netherlands
AS35643,Bruker Daltonik GmbH,Germany
AS36076,American Infrastructure,NULL
AS43642,YEDITEPE BEYNELMILEL OTELCILIK TURIZM VE TICARET A.S.,NULL
AS23655,Snap Internet Limited,Australia
AS198916,Inweb Adriatico s.r.l,Italy
AS34876,SMART SISTEMZ TECHNOLOJI MMM,Azerbaijan
AS34670,Coreware Ltd,NULL
AS61192,PE Lubos Sziller,NULL
AS35605,Telefonaktiebolaget L M Ericsson,NULL
AS58698,1 northfields av,Australia
AS38149,PT. Bakrie Telecom,Indonesia
AS48388,Splosna Bolnisnica Izola,Slovenia
AS35705,Pelican ICT BV,Netherlands
AS47984,TRK Zenit Ltd,Ukraine
AS33722,Cache Creek Casino Resort,NULL
AS18945,ViaWest,NULL
AS46415,Cloudworks,NULL
AS57973,Centr upravleniya platezhami Ltd.,NULL
AS23160,Heilind Electronics,NULL
AS24792,Kitzbuehler Stadtwerke Cable Provider,Austria
AS40439,CCL Group Incorporated,NULL
AS10171,SKTELINK,NULL
AS60462,Aljomaih Automotive Company Limited,NULL
AS57517,Ministrstvo za notranje zadeve,Slovenia
AS2843,Linkopings Universitet,NULL
AS262613,PROVEDORIA DE INTERNET,NULL
AS15162,Cricket Communications Inc,NULL
AS21124,AtrilA GmbH,Switzerland
AS62672,Streamwide Inc.,NULL
AS11009,Carlow University,NULL
AS60263,Blue Services Sp. z o.o.,NULL
AS10158,KAKACO,NULL
AS12290,Exonetric Consulting Ltd,NULL
AS57174,ZAO Seti i servisy,NULL
AS36623,VeriSign Global Registry Services,NULL
AS17406,PSCU Service Centers Inc.,NULL
AS60851,Egton Medical Information Systems Limited,NULL
AS2538,IBM,NULL
AS48165,R S.A.,NULL
AS32141,Red Robin Gourmet Burgers,NULL
AS40592,The Salvation Army Western Territory,NULL
AS44930,PP KUERIA VAIELES,Ukraine
AS24092,Moore Theological College,Australia
AS197131,Catnet Telekom Ltd,Ukraine
AS45894,FPT Online JSC,Vietnam
AS7554,Arup Australasia,Australia
AS26333,University of New Orleans,NULL
AS25764,iFiber Communications Corp.,NULL
AS132035,Computer Center,Malaysia
AS57154,Stadtwerke Konstanz GmbH,Germany
AS25885,Bat Blue Corporation,NULL
AS44735,Simafelagid ehf,Iceland
AS50045,OJSC Montazh,NULL
AS199408,bol.com BV,Netherlands
AS3325,Kazan University,NULL
AS53571,PRECISION CASTPARTS CORP,NULL
AS48371,Westlan LTD,NULL
AS19040,FirstMerit N.A.,NULL
AS51330,CONNECTION NETWORKS L.P.,NULL
AS35721,LBBW Asset Management Investmentgesellschaft mbH,Germany
AS13774,Corpbanca,Chile
AS57390,LTD CB OGNI MOSKVY,NULL
AS199046,Ultranet for Communication and Information Technology Ltd,NULL
AS56711,Bluerange Technologies AB,Sweden
AS263297,PROVEDOR E INFORMATICA LTDA,NULL
AS15734,Telvent Global Services S.A.,Spain
AS61338,Emerson Polska Sp.z o.o.,NULL
AS17269,North Carolina Farm Bureau Mutual Insurance Company Inc,NULL
AS619,DoD Network Information Center,NULL
AS11919,Telesat Network Services Inc,NULL
AS52891,Crediparana Servicos Financeiros Ltda.,NULL
AS41324,Temsa AS Number,NULL
AS34285,Sociedad Andaluza para el Desarrollo de las Telecomunicaciones S.A.,Spain
AS13762,Hunter Douglas,NULL
AS32770,CITY OF PLEASANTON,NULL
AS59655,Forextime LTD,Cyprus
AS45173,Seamico Securities Public Company Limited,NULL
AS42220,TREVENQUE SISTEMAS DE INFORMACION S.L.,Spain
AS132506,EXCHANGE ADVERTISING COMPANY,NULL
AS197678,Realizacja Sp. z o. o.,Poland
AS34921,National State Teleradio Company of the Republic of Belarus,NULL
AS56740,DataHata Ltd,Belarus
AS25224,STS Invest Holding AD,NULL
AS11212,COUNTY OF SONOMA,NULL
AS47345,RTS Telecom SRL,NULL
AS52421,Fuego S.A.,Argentina
AS41813,Axill Europe Ltd.,NULL
AS198195,PE Starodumov Andrei,NULL
AS55711,Brainpulse Technologies Pvt. Ltd.,India
AS29425,Sakh.com LLC,NULL
AS14268,Northern Computer Solutions Ltd.,Canada
AS23575,SK Networks,NULL
AS21791,HUNTSVILLE MEMORIAL HOSPITAL,NULL
AS52103,FOP Molodnyak Ruslan Petrovich,Ukraine
AS46042,Gunadarma University,Indonesia
AS52837,Leucotron Equipamentos Ltda.,NULL
AS52361,Empresa Argentina de Soluciones Satelitales S.A.,Argentina
AS30450,City of Lathrop,NULL
AS199168,StreamLogic corp.,Ukraine
AS36617,VeriSign Global Registry Services,NULL
AS21339,Contingency Networks Limited,NULL
AS132890,IP Core Sdn Bhd,Malaysia
AS29073,Ecatel Network,Netherlands
AS43463,UAB Biuro sprendimu tinklas,Lithuania
AS23511,Sococo,NULL
AS16991,Cincinnati Bell Technology Solutions,NULL
AS54507,Access Broadband,NULL
AS7486,News Interactive Australia,Australia
AS28893,TRECOM SP. Z O.O.,Poland
AS198203,RouteLabel V.O.F.,Netherlands
AS54177,St. John Fisher College,NULL
AS43020,KDL LTD,NULL
AS62365,desaNet Telekommunikation Sachsen Ost GmbH,Germany
AS38394,Gyeonggido Seongnam Office of Education,NULL
AS29303,PermInterCom Ltd,NULL
AS43155,Stadtwerke Bielefeld GmbH,Germany
AS30175,Activant Solutions Inc.,NULL
AS47090,Lutheran Medical Center,NULL
AS12106,Corbis Corporation,NULL
AS197768,Novosibirsk State University of Architecture and Civil Engineering,NULL
AS37086,Societe Centre Afrique de Telecom,NULL
AS140,DoD Network Information Center,NULL
AS58162,FOP Lukyanenko Aleksandr Ivanovich,Ukraine
AS18735,Tolleson Management LP,NULL
AS57327,Bjorn Johan Saf trading as Mindblank Networks,Sweden
AS15157,NORTHWESTERN CORPORATION,NULL
